id_contrato,estado_contrato,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,tipo_de_contrato,modalidad_de_contratacion,duraci_n_del_contrato,dias_adicionados,valor_del_contrato,valor_pagado,valor_pendiente_de_pago,es_pyme,es_grupo,g_nero_representante_legal,duracion_dias,fecha_analisis,anio,valor_contrato_cero,es_directa
CO1.PCCNTR.6692503,Cerrado,2024-08-29,2024-09-04,2024-12-31,Prestación de servicios,Contratación directa,123 Dia(s),0,16375400.0,15576600.0,798800.0,No,No,Mujer,118.0,2024-08-29,2024,False,1
CO1.PCCNTR.269635,Cerrado,2018-01-11,2017-12-29,2018-11-16,Prestación de servicios,Contratación directa,No definido,0,65504384.0,64892193.0,612191.0,No,No,No definido,322.0,2018-01-11,2018,False,1
CO1.PCCNTR.7992231,En ejecución,2025-06-18,2025-06-20,2025-12-15,Prestación de servicios,Contratación directa,176 Dia(s),0,70800000.0,70400000.0,400000.0,No,No,No definido,178.0,2025-06-18,2025,False,1
CO1.PCCNTR.3424079,Cerrado,2022-02-03,2022-02-03,2022-12-31,Prestación de servicios,Contratación directa,340 Dia(s),0,42061691.0,41446754.0,614937.0,No,No,No definido,331.0,2022-02-03,2022,False,1
CO1.PCCNTR.139104,Cerrado,2017-05-02,2017-04-19,2018-03-28,Prestación de servicios,Contratación directa (con ofertas),No definido,0,44414230.0,30041863.0,14372367.0,No,No,No definido,343.0,2017-05-02,2017,False,1
CO1.PCCNTR.7609875,En ejecución,2025-03-06,2025-03-12,2025-11-11,Prestación de servicios,Contratación directa,8 Mes(es),0,34672000.0,34672000.0,0.0,No,No,Mujer,244.0,2025-03-06,2025,False,1
CO1.PCCNTR.2227754,Cerrado,2021-02-20,2021-02-20,2022-11-21,Prestación de servicios,Contratación directa,330 Dia(s),0,84398593.0,83713817.0,684776.0,No,No,Mujer,639.0,2021-02-20,2021,False,1
CO1.PCCNTR.4357299,Cerrado,2023-01-11,2023-01-11,2023-12-31,Prestación de servicios,Contratación directa,246 Dia(s),0,76291205.0,75873171.0,418034.0,No,No,Hombre,354.0,2023-01-11,2023,False,1
CO1.PCCNTR.337616,Cerrado,2018-02-16,2018-02-07,2019-02-28,Prestación de servicios,Mínima cuantía,No definido,0,54140000.0,54140000.0,0.0,Si,No,Mujer,386.0,2018-02-16,2018,False,0
CO1.PCCNTR.797203,Cerrado,2019-03-01,2019-01-30,2019-12-31,Prestación de servicios,Contratación directa,No definido,0,66185159.0,64433199.0,1751960.0,No,No,No definido,335.0,2019-03-01,2019,False,1
CO1.PCCNTR.8493110,Modificado,2025-10-25,2025-10-31,2026-10-31,Prestación de servicios,Contratación directa,360 Dia(s),92,83649090.0,54956790.0,28692300.0,No,No,No definido,365.0,2025-10-25,2025,False,1
CO1.PCCNTR.134901,Cerrado,2017-05-02,2017-04-05,2018-03-26,Prestación de servicios,Contratación directa (con ofertas),Dia(s),0,48384000.0,20238667.0,28145333.0,No,No,Hombre,355.0,2017-05-02,2017,False,1
CO1.PCCNTR.453102,Cerrado,2018-06-29,2018-06-20,2019-03-29,Prestación de servicios,Contratación directa,No definido,0,45445979.0,45286222.0,159757.0,No,No,Hombre,282.0,2018-06-29,2018,False,1
CO1.PCCNTR.4176600,Cerrado,2022-11-02,2022-11-02,2023-10-31,Prestación de servicios,Mínima cuantía,1 Año(s),0,5375267.0,843716.0,4531551.0,Si,No,Hombre,363.0,2022-11-02,2022,False,0
CO1.PCCNTR.8717216,Modificado,2025-12-19,2025-12-23,2026-10-31,Prestación de servicios,Contratación directa,312 Dia(s),92,121874200.0,72535400.0,49338800.0,No,No,Mujer,312.0,2025-12-19,2025,False,1
CO1.PCCNTR.520432,Cerrado,2018-08-17,2018-08-09,2019-03-15,Prestación de servicios,Contratación directa,No definido,0,57409103.0,55367889.0,2041214.0,No,No,No definido,218.0,2018-08-17,2018,False,1
CO1.PCCNTR.5270860,Cerrado,2023-08-11,2023-08-11,2024-03-13,Prestación de servicios,Contratación directa,153 Dia(s),0,76412014.87,75047514.0,1364500.0,No,No,No definido,215.0,2023-08-11,2023,False,1
CO1.PCCNTR.7775428,Cerrado,2025-04-22,2025-04-29,2025-11-28,Prestación de servicios,Contratación directa,7 Mes(es),4,30338000.0,30338000.0,0.0,No,No,Mujer,213.0,2025-04-22,2025,False,1
CO1.PCCNTR.5137935,Cerrado,2023-06-30,2023-06-30,2023-12-31,Prestación de servicios,Contratación directa,188 Dia(s),0,36954683.0,35787693.0,1166990.0,No,No,No definido,184.0,2023-06-30,2023,False,1
CO1.PCCNTR.5074390,Cerrado,2023-06-15,2023-06-15,2023-12-31,Prestación de servicios,Contratación directa,201 Dia(s),0,35618606.0,31563022.0,4055584.0,No,No,Mujer,199.0,2023-06-15,2023,False,1
CO1.PCCNTR.5748989,Cerrado,2024-01-16,2024-01-16,2025-12-31,Prestación de servicios,Contratación directa,710 Dia(s),0,1404200.0,996030.0,408170.0,No,No,Mujer,715.0,2024-01-16,2024,False,1
CO1.PCCNTR.6782495,Cerrado,2024-09-18,2024-09-24,2024-12-31,Prestación de servicios,Contratación directa,104 Dia(s),0,41899867.0,39079683.0,2820184.0,No,No,Hombre,98.0,2024-09-18,2024,False,1
CO1.PCCNTR.245318,Cerrado,2017-12-13,2017-12-06,2018-11-30,Prestación de servicios,Contratación directa (con ofertas),No definido,0,50626560.0,49923413.0,703147.0,No,No,Hombre,359.0,2017-12-13,2017,False,1
CO1.PCCNTR.179702,Cerrado,2017-08-31,2017-07-26,2017-08-31,Prestación de servicios,Mínima cuantía,No definido,0,6395000.0,6395000.0,0.0,Si,No,Mujer,36.0,2017-08-31,2017,False,0
CO1.PCCNTR.3550759,Cerrado,2022-02-07,2022-02-07,2022-12-31,Prestación de servicios,Contratación directa,337 Dia(s),0,45646429.0,45238871.0,407558.0,No,No,No definido,327.0,2022-02-07,2022,False,1
CO1.PCCNTR.8589747,Modificado,2025-11-20,2025-11-25,2026-10-31,Prestación de servicios,Contratación directa,340 Dia(s),91,155110800.0,95355000.0,59755800.0,No,No,No definido,340.0,2025-11-20,2025,False,1
CO1.PCCNTR.139505,Cerrado,2017-05-17,2017-04-20,2018-08-15,Prestación de servicios,Contratación directa (con ofertas),No definido,0,91223077.0,89658099.0,1564978.0,No,No,No definido,482.0,2017-05-17,2017,False,1
CO1.PCCNTR.3490106,Cerrado,2022-02-02,2022-02-02,2022-12-31,Prestación de servicios,Contratación directa,304 Dia(s),0,28945593.0,27940869.0,1004724.0,No,No,Mujer,332.0,2022-02-02,2022,False,1
CO1.PCCNTR.7018397,Modificado,2024-11-20,2024-12-16,2026-10-15,Seguros,Licitación pública,653 Dia(s),152,60645820930.0,60645820929.0,0.0,No,No,Hombre,668.0,2024-11-20,2024,False,0
CO1.PCCNTR.6498835,Cerrado,2024-07-05,2024-07-10,2024-12-31,Prestación de servicios,Contratación directa,175 Dia(s),0,46750000.0,42750000.0,4000000.0,No,No,Mujer,174.0,2024-07-05,2024,False,1
CO1.PCCNTR.5162320,Cerrado,2023-07-06,2023-07-06,2024-02-29,Prestación de servicios,Contratación directa,186 Dia(s),0,116505714.0,113230453.0,3275261.0,No,No,Hombre,238.0,2023-07-06,2023,False,1
CO1.PCCNTR.3825644,Cerrado,2022-07-22,2022-07-22,2024-07-17,Otro,Contratación régimen especial (con ofertas),2 Año(s),0,0.0,0.0,0.0,No,No,Hombre,726.0,2022-07-22,2022,True,0
CO1.PCCNTR.4321444,Cerrado,2022-12-19,2022-12-20,2024-09-30,Suministros,Selección abreviada subasta inversa,589 Dia(s),0,1869275942.0,1290065285.0,579210656.0,Si,No,Hombre,650.0,2022-12-19,2022,False,0
CO1.PCCNTR.2415658,Cerrado,2021-05-03,2021-05-03,2021-12-15,Prestación de servicios,Contratación directa,237 Dia(s),0,128248073.0,128248073.0,0.0,No,No,Mujer,226.0,2021-05-03,2021,False,1
CO1.PCCNTR.3551179,Cerrado,2022-02-07,2022-02-07,2022-12-31,Prestación de servicios,Contratación directa,337 Dia(s),0,62881500.0,62881500.0,0.0,No,No,No definido,327.0,2022-02-07,2022,False,1
CO1.PCCNTR.475956,Cerrado,2018-07-25,2018-07-17,2018-10-25,Prestación de servicios,Mínima cuantía,No definido,0,21028150.0,21028150.0,0.0,Si,No,No definido,100.0,2018-07-25,2018,False,0
CO1.PCCNTR.1688904,Cerrado,2020-08-05,2020-08-05,2021-04-30,Prestación de servicios,Contratación directa,296 Dia(s),0,39293884.0,38249529.0,1044355.0,No,No,No definido,268.0,2020-08-05,2020,False,1
CO1.PCCNTR.6085216,Cerrado,2024-03-13,2024-03-19,2024-12-31,Prestación de servicios,Contratación directa,282 Dia(s),0,70897075.0,70897075.0,0.0,No,No,Mujer,287.0,2024-03-13,2024,False,1
CO1.PCCNTR.6141799,Cerrado,2024-03-22,2024-04-02,2024-12-31,Prestación de servicios,Contratación directa,273 Dia(s),0,108375617.0,108375617.0,0.0,No,No,No definido,273.0,2024-03-22,2024,False,1
CO1.PCCNTR.3687905,Cerrado,2022-07-06,2022-07-06,2023-07-29,Seguros,Selección abreviada de menor cuantía,1 Año(s),0,547945118.0,547945118.0,0.0,No,Si,No definido,388.0,2022-07-06,2022,False,0
CO1.PCCNTR.1991802,Cerrado,2020-12-10,2020-12-10,2020-12-28,Consultoría,Concurso de méritos abierto,1 Mes(es),0,367477736.0,367477728.0,7.0,Si,Si,Hombre,18.0,2020-12-10,2020,False,0
CO1.PCCNTR.693621,Cerrado,2018-12-26,2018-12-14,2019-07-12,Prestación de servicios,Contratación directa,No definido,0,43523729.0,15972009.0,27551720.0,No,No,No definido,210.0,2018-12-26,2018,False,1
CO1.PCCNTR.1948055,Cerrado,2020-11-13,2020-11-13,2020-12-31,Prestación de servicios,Contratación directa,66 Dia(s),0,9614000.0,9056667.0,557333.0,No,No,Mujer,48.0,2020-11-13,2020,False,1
CO1.PCCNTR.5243563,Cerrado,2023-07-28,2023-07-28,2023-12-31,Prestación de servicios,Contratación directa,160 Dia(s),0,64789762.0,62007379.0,2782383.0,No,No,No definido,156.0,2023-07-28,2023,False,1
CO1.PCCNTR.4568270,Cerrado,2023-02-07,2023-02-07,2023-06-06,Prestación de servicios,Contratación directa,4 Mes(es),0,30334472.0,29828897.0,505575.0,No,No,No definido,119.0,2023-02-07,2023,False,1
CO1.PCCNTR.658143,Cerrado,2018-12-12,2018-12-03,2021-06-22,Prestación de servicios,Selección abreviada subasta inversa,Dia(s),0,791355045.0,778721418.0,12633626.0,No,No,No definido,932.0,2018-12-12,2018,False,0
CO1.PCCNTR.4201668,Cerrado,2022-11-24,2022-11-24,2023-08-31,Prestación de servicios,Contratación directa,295 Dia(s),0,55476729.0,54542777.0,933952.0,No,No,No definido,280.0,2022-11-24,2022,False,1
CO1.PCCNTR.4340212,Cerrado,2022-12-28,2022-12-28,2023-08-31,Prestación de servicios,Contratación directa,252 Dia(s),0,87737557.0,83624860.0,4112697.0,No,No,Hombre,246.0,2022-12-28,2022,False,1
CO1.PCCNTR.9021100,En ejecución,2026-01-22,2026-01-26,2026-12-18,Prestación de servicios,Contratación directa,330 Dia(s),0,67757715.0,32019652.0,35738063.0,No,No,Hombre,326.0,2026-01-22,2026,False,1
CO1.PCCNTR.4322372,Cerrado,2022-12-28,2022-12-29,2023-12-31,Consultoría,Concurso de méritos abierto,12 Mes(es),0,850359042.0,850359042.0,0.0,Si,No,Hombre,367.0,2022-12-28,2022,False,0
CO1.PCCNTR.8554274,Modificado,2025-11-11,2025-11-19,2026-10-31,Prestación de servicios,Contratación directa,342 Dia(s),92,70618000.0,37871750.0,32746250.0,No,No,Mujer,346.0,2025-11-11,2025,False,1
CO1.PCCNTR.4615906,Cerrado,2023-02-24,2023-02-24,2023-06-13,Prestación de servicios,Contratación directa,4 Mes(es),0,23359468.0,22970142.0,389326.0,No,No,No definido,109.0,2023-02-24,2023,False,1
CO1.PCCNTR.883028,Cerrado,2019-04-09,2019-03-07,2020-04-30,Prestación de servicios,Contratación directa,Dia(s),0,113980000.0,113160000.0,820000.0,No,No,No definido,420.0,2019-04-09,2019,False,1
CO1.PCCNTR.8391400,Modificado,2025-10-03,2025-10-03,2026-12-31,Otro,Contratación directa,289 Dia(s),184,1650000000.0,0.0,1650000000.0,No,No,No definido,454.0,2025-10-03,2025,False,1
CO1.PCCNTR.684063,Cerrado,2019-01-02,2018-12-18,2021-12-09,Prestación de servicios,Selección abreviada subasta inversa,Dia(s),0,694836763.0,694836762.0,0.0,Si,No,Mujer,1087.0,2019-01-02,2019,False,0
CO1.PCCNTR.4355122,Cerrado,2023-01-11,2023-01-11,2023-12-31,Prestación de servicios,Contratación directa,246 Dia(s),0,111616526.0,111004928.0,611598.0,No,No,No definido,354.0,2023-01-11,2023,False,1
CO1.PCCNTR.678023,Cerrado,2019-01-18,2018-12-04,2018-12-06,Prestación de servicios,Contratación directa,No definido,0,33270380.0,18449939.0,14820441.0,No,No,No definido,2.0,2019-01-18,2019,False,1
CO1.PCCNTR.5897431,Cerrado,2024-02-07,2024-02-13,2024-12-31,Prestación de servicios,Contratación directa,318 Dia(s),0,65004839.0,64800421.0,204418.0,No,No,No definido,322.0,2024-02-07,2024,False,1
CO1.PCCNTR.4568350,Cerrado,2023-02-07,2023-02-07,2023-08-06,Prestación de servicios,Contratación directa,4 Mes(es),0,27117564.0,26816258.0,301306.0,No,No,Hombre,180.0,2023-02-07,2023,False,1
CO1.PCCNTR.635887,Cerrado,2018-11-28,2018-11-22,2020-11-22,Compraventa,Selección abreviada subasta inversa,No definido,0,507669400.0,507669400.0,0.0,Si,No,Mujer,731.0,2018-11-28,2018,False,0
CO1.PCCNTR.8671581,En ejecución,2025-12-09,2025-12-12,2026-07-31,Prestación de servicios,Contratación directa,240 Dia(s),0,113882975.0,95322570.0,18560405.0,No,No,No definido,231.0,2025-12-09,2025,False,1
CO1.PCCNTR.2559206,Cerrado,2021-07-09,2021-07-09,2022-04-25,Prestación de servicios,Contratación directa,328 Dia(s),0,49039885.0,24743528.0,24296357.0,No,No,No definido,290.0,2021-07-09,2021,False,1
CO1.PCCNTR.301195,Cerrado,2018-01-28,2018-01-18,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,103500000.0,102900000.0,600000.0,No,No,No definido,347.0,2018-01-28,2018,False,1
CO1.PCCNTR.1485585,Cerrado,2020-04-21,2020-04-16,2020-12-31,Prestación de servicios,Selección abreviada subasta inversa,Dia(s),0,246508500.0,225093260.0,21415240.0,Si,No,No definido,259.0,2020-04-21,2020,False,0
CO1.PCCNTR.6140671,Cerrado,2024-03-22,2024-04-03,2025-03-31,Prestación de servicios,Contratación directa,362 Dia(s),0,177467462.0,177467461.0,0.0,No,No,Mujer,362.0,2024-03-22,2024,False,1
CO1.PCCNTR.5059501,Cerrado,2023-06-15,2023-06-15,2023-12-31,Prestación de servicios,Contratación directa,206 Dia(s),0,19848024.0,18625160.0,1222864.0,No,No,Hombre,199.0,2023-06-15,2023,False,1
CO1.PCCNTR.108733,Cerrado,2017-02-11,2017-02-06,2017-12-31,Prestación de servicios,Contratación directa (con ofertas),No definido,0,34250000.0,32750000.0,1500000.0,No,No,No definido,328.0,2017-02-11,2017,False,1
CO1.PCCNTR.8637861,Modificado,2025-11-28,2025-12-03,2026-10-31,Prestación de servicios,Contratación directa,332 Dia(s),91,150872800.0,91964600.0,58908200.0,No,No,No definido,332.0,2025-11-28,2025,False,1
CO1.PCCNTR.6546242,Cerrado,2024-07-23,2024-07-26,2024-12-31,Prestación de servicios,Contratación directa,162 Dia(s),0,41146667.0,39860833.0,1285834.0,No,No,Mujer,158.0,2024-07-23,2024,False,1
CO1.PCCNTR.3552855,Cerrado,2022-02-09,2022-02-09,2022-12-31,Prestación de servicios,Contratación directa,337 Dia(s),0,39489443.0,39371211.0,118232.0,No,No,Hombre,325.0,2022-02-09,2022,False,1
CO1.PCCNTR.6103415,Cerrado,2024-03-18,2024-03-22,2024-12-31,Prestación de servicios,Contratación directa,8 Mes(es),0,30699400.0,30289864.0,409536.0,No,No,No definido,284.0,2024-03-18,2024,False,1
CO1.PCCNTR.96902,Cerrado,2017-01-13,2016-12-29,2017-12-12,Prestación de servicios,Contratación directa (con ofertas),No definido,0,71451313.0,0.0,71451313.0,No,No,No definido,348.0,2017-01-13,2017,False,1
CO1.PCCNTR.864308,Cerrado,2019-03-27,2019-02-25,2019-11-30,Prestación de servicios,Contratación directa,No definido,0,78960942.0,75384314.0,3576628.0,No,No,No definido,278.0,2019-03-27,2019,False,1
CO1.PCCNTR.8671430,Modificado,2025-12-11,2025-12-17,2026-12-21,Prestación de servicios,Contratación directa,375 Dia(s),143,160978124.0,83887971.0,77090153.0,No,No,No definido,369.0,2025-12-11,2025,False,1
CO1.PCCNTR.75801,Cerrado,2016-11-04,2016-10-24,2017-03-31,Prestación de servicios,Contratación directa (con ofertas),No definido,0,55522281.0,0.0,55522281.0,No,No,No definido,158.0,2016-11-04,2016,False,1
CO1.PCCNTR.8667736,Modificado,2025-12-11,2025-12-16,2026-10-31,Prestación de servicios,Contratación directa,324 Dia(s),92,50671509.0,30764845.0,19906664.0,No,No,Mujer,319.0,2025-12-11,2025,False,1
CO1.PCCNTR.1924470,Cerrado,2020-11-13,2020-11-13,2021-09-30,Prestación de servicios,Contratación directa,346 Dia(s),0,60415044.0,58532422.0,1882622.0,No,No,No definido,321.0,2020-11-13,2020,False,1
CO1.PCCNTR.229542,Cerrado,2017-12-18,2017-11-20,2018-11-30,Prestación de servicios,Contratación directa (con ofertas),No definido,0,68775590.0,66447250.0,2328340.0,No,No,No definido,375.0,2017-12-18,2017,False,1
CO1.PCCNTR.8616329,Terminado,2025-11-21,2025-11-26,2026-07-31,Prestación de servicios,Contratación directa,245 Dia(s),0,122291213.0,33573857.0,88717356.0,No,No,No definido,247.0,2025-11-21,2025,False,1
CO1.PCCNTR.8549214,Modificado,2025-11-18,2025-11-25,2026-12-31,Prestación de servicios,Contratación directa,390 Dia(s),152,237754667.0,129214493.0,108540174.0,No,No,No definido,401.0,2025-11-18,2025,False,1
CO1.PCCNTR.701509,Cerrado,2019-01-16,2018-12-28,2019-11-30,Otro,Contratación directa (con ofertas),Dia(s),0,168563874.0,37548896.0,131014978.0,No,No,Hombre,337.0,2019-01-16,2019,False,1
CO1.PCCNTR.7607618,En ejecución,2025-03-06,2025-03-11,2025-11-10,Prestación de servicios,Contratación directa,8 Mes(es),0,34672000.0,34672000.0,0.0,No,No,Mujer,244.0,2025-03-06,2025,False,1
CO1.PCCNTR.5978229,Cerrado,2024-02-20,2024-02-28,2024-12-31,Prestación de servicios,Contratación directa,303 Dia(s),0,45897319.0,45745843.0,151476.0,No,No,Hombre,307.0,2024-02-20,2024,False,1
CO1.PCCNTR.2628378,Cerrado,2021-07-16,2021-07-16,2022-12-18,Prestación de servicios,Contratación directa,356 Dia(s),0,123717531.0,123251552.0,465979.0,No,No,Hombre,520.0,2021-07-16,2021,False,1
CO1.PCCNTR.1549148,En ejecución,2020-06-04,2020-06-04,2020-12-31,Operaciones de crédito público,Contratación directa,245 Dia(s),0,246000000.0,0.0,246000000.0,No,No,No definido,210.0,2020-06-04,2020,False,1
CO1.PCCNTR.684284,Cerrado,2018-12-26,2018-12-07,2019-11-30,Prestación de servicios,Contratación directa,No definido,0,77404625.0,76330569.0,1074056.0,No,No,No definido,358.0,2018-12-26,2018,False,1
CO1.PCCNTR.2008407,Cerrado,2020-12-02,2020-12-02,2021-04-30,Prestación de servicios,Contratación directa,345 Dia(s),0,25954767.0,23188717.0,2766050.0,No,No,No definido,149.0,2020-12-02,2020,False,1
CO1.PCCNTR.89002,Cerrado,2017-01-23,2016-12-01,2017-11-30,Prestación de servicios,Contratación directa (con ofertas),No definido,0,207702576.0,0.0,207702576.0,No,No,Hombre,364.0,2017-01-23,2017,False,1
CO1.PCCNTR.3870620,Cerrado,2022-08-22,2022-08-22,2022-09-15,Prestación de servicios,Contratación directa,45 Dia(s),0,5880000.0,5400000.0,480000.0,No,No,No definido,24.0,2022-08-22,2022,False,1
CO1.PCCNTR.817742,Cerrado,2019-04-03,2019-02-06,2019-12-31,Prestación de servicios,Contratación directa,No definido,0,29980267.0,12596000.0,17384267.0,Si,No,No definido,328.0,2019-04-03,2019,False,1
CO1.PCCNTR.3544007,Cerrado,2022-02-03,2022-02-03,2022-12-31,Prestación de servicios,Contratación directa,337 Dia(s),0,44229839.0,44097414.0,132425.0,No,No,No definido,331.0,2022-02-03,2022,False,1
CO1.PCCNTR.693690,Cerrado,2019-01-25,2018-12-14,2019-11-30,Prestación de servicios,Contratación directa,No definido,0,32454001.0,32089758.0,364243.0,No,No,No definido,351.0,2019-01-25,2019,False,1
CO1.PCCNTR.508309,Cerrado,2018-08-06,2018-07-31,2018-08-30,Otro,Contratación directa,No definido,0,0.0,0.0,0.0,No,No,No definido,30.0,2018-08-06,2018,True,1
CO1.PCCNTR.1443901,Cerrado,2020-04-16,2020-03-11,2020-12-31,Prestación de servicios,Contratación directa,Dia(s),0,49640000.0,49300000.0,340000.0,No,No,No definido,295.0,2020-04-16,2020,False,1
CO1.PCCNTR.6717954,Cerrado,2024-09-03,2024-09-06,2024-12-31,Prestación de servicios,Contratación directa,118 Dia(s),0,16205333.0,15793333.0,412000.0,No,No,Hombre,116.0,2024-09-03,2024,False,1
CO1.PCCNTR.115025,Cerrado,2017-03-14,2017-03-06,2017-08-15,Prestación de servicios,Contratación directa (con ofertas),Dia(s),0,7293361.0,7130380.0,162981.0,No,No,No definido,162.0,2017-03-14,2017,False,1
CO1.PCCNTR.5213187,Cerrado,2023-07-14,2023-07-14,2023-12-31,Prestación de servicios,Contratación directa,172 Dia(s),0,35965067.0,34526464.0,1438603.0,No,No,No definido,170.0,2023-07-14,2023,False,1
CO1.PCCNTR.6203205,Modificado,2024-04-11,2024-04-17,2025-04-16,Prestación de servicios,Contratación directa,364 Dia(s),106,64800000.0,64800000.0,0.0,No,No,Mujer,364.0,2024-04-11,2024,False,1
CO1.PCCNTR.871846,Cerrado,2019-04-25,2019-03-01,2019-12-31,Prestación de servicios,Contratación directa,No definido,0,123970800.0,121540000.0,2430800.0,No,No,No definido,305.0,2019-04-25,2019,False,1
CO1.PCCNTR.5992689,Cerrado,2024-02-23,2024-03-01,2024-12-31,Prestación de servicios,Contratación directa,10 Mes(es),0,41200000.0,40650667.0,549333.0,No,No,Hombre,305.0,2024-02-23,2024,False,1
CO1.PCCNTR.3453327,Cerrado,2022-01-28,2022-01-28,2022-12-31,Prestación de servicios,Contratación directa,340 Dia(s),0,50331481.0,45298333.0,5033148.0,No,No,Hombre,337.0,2022-01-28,2022,False,1
CO1.PCCNTR.302569,Cerrado,2018-02-02,2018-01-19,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,48120031.0,47563730.0,556301.0,No,No,No definido,346.0,2018-02-02,2018,False,1
CO1.PCCNTR.2516330,Cerrado,2021-05-27,2021-05-27,2021-11-30,Prestación de servicios,Contratación directa,201 Dia(s),0,51129200.0,49625400.0,1503800.0,No,No,No definido,187.0,2021-05-27,2021,False,1
CO1.PCCNTR.2800926,Cerrado,2021-09-15,2021-09-15,2021-12-31,Prestación de servicios,Contratación directa,126 Dia(s),0,745147950.0,646143420.0,99004530.0,No,No,No definido,107.0,2021-09-15,2021,False,1
CO1.PCCNTR.5826934,Cerrado,2024-01-29,2024-02-01,2024-12-31,Prestación de servicios,Contratación directa,10 Mes(es),0,59554000.0,59554000.0,0.0,No,No,Hombre,334.0,2024-01-29,2024,False,1
CO1.PCCNTR.5917113,Cerrado,2024-02-12,2024-02-15,2024-12-31,Prestación de servicios,Contratación directa,316 Dia(s),0,64596004.0,64391586.0,204418.0,No,No,No definido,320.0,2024-02-12,2024,False,1
CO1.PCCNTR.5117311,Cerrado,2023-06-29,2023-06-29,2023-12-31,Prestación de servicios,Contratación directa,192 Dia(s),0,27285967.0,25326974.0,1958993.0,No,No,Mujer,185.0,2023-06-29,2023,False,1
CO1.PCCNTR.4302645,Cerrado,2022-12-27,2022-12-27,2023-08-31,Prestación de servicios,Contratación directa,265 Dia(s),0,76500000.0,74233333.0,2266667.0,No,No,Mujer,247.0,2022-12-27,2022,False,1
CO1.PCCNTR.5805199,Cerrado,2024-01-24,2024-01-29,2024-12-31,Prestación de servicios,Contratación directa,332 Dia(s),0,79931240.0,79931240.0,0.0,No,No,No definido,337.0,2024-01-24,2024,False,1
CO1.PCCNTR.616969,Cerrado,2018-11-23,2018-10-22,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,31038390.0,28941201.0,2097189.0,No,No,No definido,70.0,2018-11-23,2018,False,1
CO1.PCCNTR.5024391,Cerrado,2023-06-05,2023-06-05,2023-12-31,Prestación de servicios,Contratación directa,214 Dia(s),0,36257272.0,35915222.0,342050.0,No,No,No definido,209.0,2023-06-05,2023,False,1
CO1.PCCNTR.830621,Cerrado,2019-04-02,2019-02-12,2019-12-31,Prestación de servicios,Contratación directa,No definido,0,57626059.0,46280928.0,11345131.0,No,No,No definido,322.0,2019-04-02,2019,False,1
CO1.PCCNTR.149312,Cerrado,2017-07-25,2017-05-22,2018-08-10,Prestación de servicios,Contratación directa (con ofertas),No definido,0,73328310.0,46808703.0,26519606.0,No,No,Mujer,445.0,2017-07-25,2017,False,1
CO1.PCCNTR.7150871,Cerrado,2024-12-18,2024-12-23,2025-06-30,Prestación de servicios,Contratación directa,192 Dia(s),0,40530000.0,37800000.0,2730000.0,No,No,Mujer,189.0,2024-12-18,2024,False,1
CO1.PCCNTR.1326649,Cerrado,2020-02-11,2020-01-29,2020-12-31,Prestación de servicios,Contratación directa,Dia(s),0,48847398.0,47560170.0,1287228.0,No,No,No definido,337.0,2020-02-11,2020,False,1
CO1.PCCNTR.830024,Cerrado,2019-02-27,2019-02-12,2019-12-31,Prestación de servicios,Contratación directa,No definido,0,91699602.0,88716626.0,2982976.0,No,No,Hombre,322.0,2019-02-27,2019,False,1
CO1.PCCNTR.300890,Cerrado,2018-01-29,2018-01-18,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,25300000.0,21780000.0,3520000.0,No,No,No definido,347.0,2018-01-29,2018,False,1
CO1.PCCNTR.4487344,Cerrado,2023-01-27,2023-01-27,2023-05-26,Prestación de servicios,Contratación directa,4 Mes(es),0,63660492.0,63660492.0,0.0,No,No,Hombre,119.0,2023-01-27,2023,False,1
CO1.PCCNTR.1167017,Cerrado,2019-12-06,2019-10-31,2021-05-28,Seguros,Selección abreviada de menor cuantía,Dia(s),0,657555003.0,657555003.0,0.0,No,No,Mujer,575.0,2019-12-06,2019,False,0
CO1.PCCNTR.539988,Cerrado,2018-10-11,2018-09-01,2019-08-31,Otro,Contratación directa (con ofertas),Dia(s),0,218700.0,215966.0,2733.0,No,No,No definido,364.0,2018-10-11,2018,False,1
CO1.PCCNTR.9034579,En ejecución,2026-01-23,2026-01-27,2026-08-31,Otro,Contratación directa,220 Dia(s),0,743234615.0,254647728.0,488586887.0,No,No,No definido,216.0,2026-01-23,2026,False,1
CO1.PCCNTR.327440,Cerrado,2018-02-16,2018-01-25,2018-12-31,Prestación de servicios,Contratación directa,No definido,0,94170132.0,85003128.0,9167004.0,No,No,No definido,340.0,2018-02-16,2018,False,1
CO1.PCCNTR.2090219,Cerrado,2021-01-21,2021-01-21,2021-09-30,Prestación de servicios,Contratación directa,280 Dia(s),0,82239066.0,82239066.0,0.0,No,No,No definido,252.0,2021-01-21,2021,False,1
CO1.PCCNTR.3140903,Cerrado,2021-12-31,2021-12-31,2022-08-31,Prestación de servicios,Contratación directa,189 Dia(s),0,133411025.0,133411025.0,0.0,No,No,Mujer,243.0,2021-12-31,2021,False,1
